Y	M	Lead	P-Y	P-M	Streamflow_CV
1996 10 4 1997 01 294.839
1997 10 4 1998 01 243.89
1998 10 4 1999 01 224.798
1999 10 4 2000 01 143.305
2000 10 4 2001 01 386.313
2001 10 4 2002 01 217.432
2002 10 4 2003 01 205.378
2003 10 4 2004 01 169.442
2004 10 4 2005 01 336.747
2005 10 4 2006 01 152.441
2006 10 4 2007 01 107.115
2007 10 4 2008 01 225.338
2008 10 4 2009 01 122.076
2009 10 4 2010 01 171.853
2010 10 4 2011 01 117.186
2011 10 4 2012 01 138.362
2012 10 4 2013 01 87.2306
2013 10 4 2014 01 130.199
2014 10 4 2015 01 84.4214
2015 10 4 2016 01 207.394
2016 10 4 2017 01 212.725
1982 11 0 1982 11 160.7
1983 11 0 1983 11 95.2999
1984 11 0 1984 11 134.2
1985 11 0 1985 11 183.699
1986 11 0 1986 11 494.002
1987 11 0 1987 11 343.501
1988 11 0 1988 11 173.1
1989 11 0 1989 11 176.399
1990 11 0 1990 11 242.199
1991 11 0 1991 11 228.199
1992 11 0 1992 11 385.399
1993 11 0 1993 11 142.5
1994 11 0 1994 11 255.801
1995 11 0 1995 11 145.099
1996 11 0 1996 11 551.201
1997 11 0 1997 11 260.499
1998 11 0 1998 11 324.901
1999 11 0 1999 11 111.4
2000 11 0 2000 11 7149.02
2001 11 0 2001 11 1946
2002 11 0 2002 11 231
2003 11 0 2003 11 191.299
2004 11 0 2004 11 2745.01
2005 11 0 2005 11 128.8
2006 11 0 2006 11 82.9003
2007 11 0 2007 11 240.899
2008 11 0 2008 11 96.2
2009 11 0 2009 11 268.701
2010 11 0 2010 11 88.2002
2011 11 0 2011 11 74.5
2012 11 0 2012 11 47.6998
2013 11 0 2013 11 119.799
2014 11 0 2014 11 76.4998
2015 11 0 2015 11 203.299
2016 11 0 2016 11 323.5
1982 11 1 1982 11 185.464
1983 11 1 1983 11 90.1967
1984 11 1 1984 11 241.425
1985 11 1 1985 11 1136.07
1986 11 1 1986 11 1271.55
1987 11 1 1987 11 422.658
1988 11 1 1988 11 160.669
1989 11 1 1989 11 140.55
1990 11 1 1990 11 262.797
1991 11 1 1991 11 263.136
1992 11 1 1992 11 336.318
1993 11 1 1993 11 229.013
1994 11 1 1994 11 272.429
1995 11 1 1995 11 203.27
1996 11 1 1996 11 1691.6
1997 11 1 1997 11 358.347
1998 11 1 1998 11 224.409
1999 11 1 1999 11 99.9413
2000 11 1 2000 11 422.544
2001 11 1 2001 11 195.027
2002 11 1 2002 11 261.291
2003 11 1 2003 11 339.666
2004 11 1 2004 11 202.596
2005 11 1 2005 11 126.457
2006 11 1 2006 11 138.243
2007 11 1 2007 11 219.227
2008 11 1 2008 11 133.223
2009 11 1 2009 11 311.573
2010 11 1 2010 11 108.969
2011 11 1 2011 11 168.246
2012 11 1 2012 11 124.487
2013 11 1 2013 11 211.78
2014 11 1 2014 11 114.806
2015 11 1 2015 11 211.114
2016 11 1 2016 11 161.467
1982 11 2 1982 12 277.916
1983 11 2 1983 12 131.835
1984 11 2 1984 12 157.259
1985 11 2 1985 12 215.462
1986 11 2 1986 12 323.272
1987 11 2 1987 12 189.147
1988 11 2 1988 12 134.843
1989 11 2 1989 12 189.657
1990 11 2 1990 12 214.738
1991 11 2 1991 12 219.94
1992 11 2 1992 12 230.577
1993 11 2 1993 12 181.014
1994 11 2 1994 12 334.438
1995 11 2 1995 12 137.343
1996 11 2 1996 12 325.925
1997 11 2 1997 12 293.088
1998 11 2 1998 12 193.578
1999 11 2 1999 12 127.575
2000 11 2 2000 12 1804.4
2001 11 2 2001 12 961.636
2002 11 2 2002 12 225.879
2003 11 2 2003 12 203.607
2004 11 2 2004 12 654.882
2005 11 2 2005 12 134.487
2006 11 2 2006 12 202.796
2007 11 2 2007 12 263.583
2008 11 2 2008 12 128.597
2009 11 2 2009 12 439.157
2010 11 2 2010 12 92.7633
2011 11 2 2011 12 126.31
2012 11 2 2012 12 141.026
2013 11 2 2013 12 192.88
2014 11 2 2014 12 148.536
2015 11 2 2015 12 209.912
2016 11 2 2016 12 210.066
1982 11 3 1983 01 177.062
1983 11 3 1984 01 96.2941
1984 11 3 1985 01 642.782
1985 11 3 1986 01 155.299
1986 11 3 1987 01 442.437
1987 11 3 1988 01 243.156
1988 11 3 1989 01 175.014
1989 11 3 1990 01 182.733
1990 11 3 1991 01 205.179
1991 11 3 1992 01 1821.88
1992 11 3 1993 01 338.182
1993 11 3 1994 01 171.674
1994 11 3 1995 01 273.507
1995 11 3 1996 01 156.361
1996 11 3 1997 01 285.249
1997 11 3 1998 01 208.825
1998 11 3 1999 01 221.931
1999 11 3 2000 01 153.022
2000 11 3 2001 01 348.129
2001 11 3 2002 01 258.245
2002 11 3 2003 01 232.988
2003 11 3 2004 01 181.34
2004 11 3 2005 01 320.62
2005 11 3 2006 01 123.15
2006 11 3 2007 01 119.533
2007 11 3 2008 01 223.518
2008 11 3 2009 01 126.918
2009 11 3 2010 01 175.084
2010 11 3 2011 01 127.344
2011 11 3 2012 01 130.24
2012 11 3 2013 01 77.5213
2013 11 3 2014 01 141.544
2014 11 3 2015 01 91.9821
2015 11 3 2016 01 188.713
2016 11 3 2017 01 218.044
1982 11 4 1983 02 201.029
1983 11 4 1984 02 105.453
1984 11 4 1985 02 3163.93
1985 11 4 1986 02 179.882
1986 11 4 1987 02 721.807
1987 11 4 1988 02 397.906
1988 11 4 1989 02 219.455
1989 11 4 1990 02 197.576
1990 11 4 1991 02 229.918
1991 11 4 1992 02 722.382
1992 11 4 1993 02 373.699
1993 11 4 1994 02 225.464
1994 11 4 1995 02 340.63
1995 11 4 1996 02 168.064
1996 11 4 1997 02 213.605
1997 11 4 1998 02 378.841
1998 11 4 1999 02 252.555
1999 11 4 2000 02 119.388
2000 11 4 2001 02 551.328
2001 11 4 2002 02 270.867
2002 11 4 2003 02 264.3
2003 11 4 2004 02 199.667
2004 11 4 2005 02 367.408
2005 11 4 2006 02 178.582
2006 11 4 2007 02 173.873
2007 11 4 2008 02 230.352
2008 11 4 2009 02 118.498
2009 11 4 2010 02 567.334
2010 11 4 2011 02 126.331
2011 11 4 2012 02 127.838
2012 11 4 2013 02 111.291
2013 11 4 2014 02 124.164
2014 11 4 2015 02 125.309
2015 11 4 2016 02 222.011
2016 11 4 2017 02 212.628
1982 12 0 1982 12 167.3
1983 12 0 1983 12 77.7998
1984 12 0 1984 12 1634.01
1985 12 0 1985 12 138.899
1986 12 0 1986 12 830.502
1987 12 0 1987 12 306.099
1988 12 0 1988 12 188.301
1989 12 0 1989 12 191.401
1990 12 0 1990 12 197.2
1991 12 0 1991 12 3178.99
1992 12 0 1992 12 370.699
1993 12 0 1993 12 158.2
1994 12 0 1994 12 303.499
1995 12 0 1995 12 136.201
1996 12 0 1996 12 359.7
1997 12 0 1997 12 280.101
1998 12 0 1998 12 270.499
1999 12 0 1999 12 141.9
2000 12 0 2000 12 549.198
2001 12 0 2001 12 313.6
2002 12 0 2002 12 230.099
2003 12 0 2003 12 157.8
2004 12 0 2004 12 429.701
2005 12 0 2005 12 132.4
2006 12 0 2006 12 99.5001
2007 12 0 2007 12 227.3
2008 12 0 2008 12 103.5
2009 12 0 2009 12 184.5
2010 12 0 2010 12 107.6
2011 12 0 2011 12 128.3
2012 12 0 2012 12 54.9003
2013 12 0 2013 12 121.1
2014 12 0 2014 12 63.0999
2015 12 0 2015 12 214.8
2016 12 0 2016 12 254.2
1982 12 1 1982 12 144.99
1983 12 1 1983 12 119.247
1984 12 1 1984 12 166.786
1985 12 1 1985 12 148.045
1986 12 1 1986 12 351.062
1987 12 1 1987 12 244.12
1988 12 1 1988 12 144.081
1989 12 1 1989 12 175.166
1990 12 1 1990 12 196.245
1991 12 1 1991 12 244.851
1992 12 1 1992 12 300.205
1993 12 1 1993 12 176.446
1994 12 1 1994 12 296.773
1995 12 1 1995 12 195.687
1996 12 1 1996 12 343.115
1997 12 1 1997 12 184.035
1998 12 1 1998 12 199.844
1999 12 1 1999 12 153.08
2000 12 1 2000 12 1660.74
2001 12 1 2001 12 976.491
2002 12 1 2002 12 396.796
2003 12 1 2003 12 219.902
2004 12 1 2004 12 550.575
2005 12 1 2005 12 268.136
2006 12 1 2006 12 137.158
2007 12 1 2007 12 175.012
2008 12 1 2008 12 150.915
2009 12 1 2009 12 218.817
2010 12 1 2010 12 109.377
2011 12 1 2011 12 122.83
2012 12 1 2012 12 85.6861
2013 12 1 2013 12 348.31
2014 12 1 2014 12 280.622
2015 12 1 2015 12 262.953
2016 12 1 2016 12 158.162
1982 12 2 1983 01 148.954
1983 12 2 1984 01 104.32
1984 12 2 1985 01 705.203
1985 12 2 1986 01 155.03
1986 12 2 1987 01 457.213
1987 12 2 1988 01 256.302
1988 12 2 1989 01 184.982
1989 12 2 1990 01 173.638
1990 12 2 1991 01 180.521
1991 12 2 1992 01 1641.78
1992 12 2 1993 01 305.86
1993 12 2 1994 01 150.298
1994 12 2 1995 01 248.575
1995 12 2 1996 01 147.586
1996 12 2 1997 01 289.536
1997 12 2 1998 01 204.661
1998 12 2 1999 01 251.648
1999 12 2 2000 01 162.355
2000 12 2 2001 01 394.197
2001 12 2 2002 01 255.715
2002 12 2 2003 01 201.344
2003 12 2 2004 01 161.645
2004 12 2 2005 01 330.385
2005 12 2 2006 01 147.554
2006 12 2 2007 01 119.699
2007 12 2 2008 01 212.081
2008 12 2 2009 01 131.829
2009 12 2 2010 01 166.062
2010 12 2 2011 01 140.127
2011 12 2 2012 01 152.656
2012 12 2 2013 01 74.1892
2013 12 2 2014 01 137.757
2014 12 2 2015 01 88.501
2015 12 2 2016 01 194.669
2016 12 2 2017 01 237.555
1982 12 3 1983 02 204.313
1983 12 3 1984 02 110.565
1984 12 3 1985 02 2486.97
1985 12 3 1986 02 162.087
1986 12 3 1987 02 804.759
1987 12 3 1988 02 360.325
1988 12 3 1989 02 205.983
1989 12 3 1990 02 194.786
1990 12 3 1991 02 250.357
1991 12 3 1992 02 724.057
1992 12 3 1993 02 426.476
1993 12 3 1994 02 238.192
1994 12 3 1995 02 389.118
1995 12 3 1996 02 139.089
1996 12 3 1997 02 179.209
1997 12 3 1998 02 307.257
1998 12 3 1999 02 234.45
1999 12 3 2000 02 139.275
2000 12 3 2001 02 509.44
2001 12 3 2002 02 241.9
2002 12 3 2003 02 291.96
2003 12 3 2004 02 217.389
2004 12 3 2005 02 361.395
2005 12 3 2006 02 176.58
2006 12 3 2007 02 192.978
2007 12 3 2008 02 193.167
2008 12 3 2009 02 112.553
2009 12 3 2010 02 590.636
2010 12 3 2011 02 99.9233
2011 12 3 2012 02 99.5661
2012 12 3 2013 02 154.556
2013 12 3 2014 02 141.188
2014 12 3 2015 02 133.567
2015 12 3 2016 02 274.286
2016 12 3 2017 02 201.137
1982 12 4 1983 03 443.281
1983 12 4 1984 03 135.7
1984 12 4 1985 03 308.166
1985 12 4 1986 03 384.456
1986 12 4 1987 03 550.339
1987 12 4 1988 03 330.143
1988 12 4 1989 03 354.695
1989 12 4 1990 03 200.276
1990 12 4 1991 03 169.741
1991 12 4 1992 03 4048.68
1992 12 4 1993 03 312.57
1993 12 4 1994 03 231.014
1994 12 4 1995 03 316.156
1995 12 4 1996 03 181.475
1996 12 4 1997 03 838.118
1997 12 4 1998 03 532.33
1998 12 4 1999 03 156.076
1999 12 4 2000 03 131.199
2000 12 4 2001 03 440.271
2001 12 4 2002 03 278.494
2002 12 4 2003 03 301.282
2003 12 4 2004 03 168.837
2004 12 4 2005 03 397.735
2005 12 4 2006 03 162.223
2006 12 4 2007 03 146.797
2007 12 4 2008 03 194.026
2008 12 4 2009 03 137.551
2009 12 4 2010 03 733.023
2010 12 4 2011 03 139.583
2011 12 4 2012 03 251.039
2012 12 4 2013 03 118.188
2013 12 4 2014 03 140.785
2014 12 4 2015 03 111.338
2015 12 4 2016 03 213.613
2016 12 4 2017 03 321.229
